user_id,movie_id,rating
609,9479,2.6
609,366672,4.1
610,1034470,7.9
610,505642,5.3
610,541134,5.3
610,718789,1.5
610,3933,6.3
610,508947,8.6
611,568124,6.6
611,931925,5.4
611,921360,2.6
611,960700,4.1
611,43641,7.9
611,1015602,2.6
612,1029446,4.1
612,585083,7.9
612,801071,5.3
612,474350,6.6
612,752623,5.4
613,999205,2.6
613,724495,4.1
613,773867,7.9
613,484907,5.3
613,597922,5.3
614,768744,6.6
614,975120,5.4
614,1032950,2.6
614,1007401,4.1
614,836225,7.9
615,610253,5.3
615,299536,5.3
615,639933,1.5
615,338953,6.3
615,580489,8.6
616,860623,6.6
616,919355,5.4
616,843633,2.6
616,228326,4.1
617,831410,7.9
617,791373,5.3
617,14836,6.6
617,818397,5.4
618,629542,2.6
618,1014226,2.6
618,602223,4.1
618,626735,7.9
618,968857,5.3
619,829560,5.3
619,1006851,1.5
619,526896,6.3
619,932339,8.6
620,335787,6.6
620,782054,5.4
620,459151,2.6
620,10439,4.1
620,1025169,7.9
621,1008779,5.3
621,2082,6.6
621,438695,5.4
621,961484,2.6
621,755566,4.1
622,667276,7.9
622,838197,5.3
622,1022206,6.6
622,424139,5.4
622,337404,2.6
623,877957,4.1
623,646385,7.9
623,762504,5.3
623,1010818,5.3
623,643274,6.6
624,951368,5.4
624,671,2.6
624,442249,4.1
624,843241,7.9
624,894205,5.3
625,714888,5.3
625,423108,1.5
625,1012801,6.3
625,566525,8.6
625,672,6.6
626,674,5.4
626,324786,2.6
626,927341,4.1
626,798544,7.9
626,760104,5.3
627,848123,6.6
627,781099,5.4
627,772450,2.6
627,820232,2.6
627,997120,4.1
628,316727,7.9
628,635891,5.3
628,406759,5.3
628,803114,1.5
628,347201,6.3
629,436969,8.6
629,138843,6.6
629,767,5.4
629,508943,2.6
630,524434,4.1
630,1026822,1.5
630,1010821,6.3
630,4247,8.6
630,802699,6.6
631,773975,5.4
631,759175,2.6
631,673,4.1
631,460465,7.9
631,808,5.3
632,774825,6.6
632,576925,5.4
632,723419,2.6
632,725201,2.6
632,157336,4.1
633,945675,7.9
633,675,5.3
633,761898,5.3
633,962232,1.5
634,1023086,6.3
634,830784,8.6
634,1033107,6.6
634,303857,5.4
634,12445,2.6
635,628900,4.1
635,588228,7.9
635,632727,5.3
635,20982,6.6
635,829557,5.4
636,11932,2.6
636,663712,4.1
636,436270,7.9
636,354912,5.3
636,420634,5.3
637,732459,6.6
637,717728,5.4
637,642885,2.6
637,985939,4.1
637,575322,7.9
638,760161,5.3
638,616820,5.3
638,86328,1.5
638,960704,6.3
638,928123,8.6
639,718930,6.6
639,532639,5.4
639,779782,2.6
639,848058,4.1
639,916719,7.9
640,879538,2.6
640,791155,4.1
640,616037,7.9
640,848791,5.3
640,852046,6.6
641,884363,5.4
641,916605,2.6
641,766507,4.1
641,507086,7.9
641,759507,5.3
641,610150,5.3
642,882598,6.6
642,361743,5.4
642,429473,2.6
642,619730,4.1
642,438148,7.9
643,539681,5.3
643,634649,5.3
643,883083,1.5
643,1024530,6.3
644,76600,8.6
644,760741,6.6
644,1005776,5.4
644,913290,2.6
645,993145,4.1
645,675353,7.9
645,629176,5.3
645,820067,6.6
645,756999,5.4
646,675054,2.6
646,453395,2.6
646,941959,4.1
646,851644,7.9
646,810693,5.3
647,744276,5.3
647,900667,1.5
647,969160,6.3
647,585511,8.6
647,886396,6.6
648,335795,5.4
648,924482,2.6
648,19995,4.1
648,49046,7.9
648,848526,5.3
649,414906,6.6
649,1034541,5.4
649,1015724,2.6
649,579974,4.1
649,961427,7.9
650,864959,5.3
650,635302,6.6
650,9479,5.4
650,366672,2.6
650,1034470,4.1
651,505642,7.9
651,541134,5.3
651,718789,5.3
651,3933,6.6
651,508947,5.4
652,568124,2.6
652,931925,4.1
652,921360,7.9
652,960700,5.3
652,43641,5.3
652,1015602,1.5
653,1029446,6.3
653,585083,8.6
653,663712,6.6
653,436270,5.4
653,732459,2.6
654,420634,4.1
654,675054,7.9
654,985939,5.3
654,717728,6.6
654,642885,5.4
655,86328,2.6
655,760161,2.6
655,575322,4.1
655,354912,7.9
655,928123,5.3
656,718930,5.3
656,532639,1.5
656,960704,6.3
656,779782,8.6
656,848058,6.6
657,916719,5.4
657,616037,2.6
657,616820,4.1
657,879538,5.3
657,791155,1.5
658,848791,6.3
658,900667,8.6
658,49046,6.6
658,539681,5.4
658,766507,2.6
659,507086,4.1
659,1034541,7.9
659,76600,5.3
659,610150,5.3
659,438148,1.5
660,884363,6.3
660,361743,8.6
660,852046,6.6
660,19995,5.4
660,916605,2.6
661,882598,4.1
661,759507,7.9
661,848526,5.3
661,634649,6.6
661,675353,5.4
662,760741,2.6
662,619730,4.1
662,453395,7.9
662,913290,5.3
662,820067,5.3
663,1024530,6.6
663,756999,5.4
663,1032950,2.6
663,969160,4.1
663,585511,7.9
664,629176,5.3
664,810693,5.3
664,1033107,1.5
664,366672,6.3
664,851644,8.6
665,429473,6.6
665,1005776,5.4
665,505642,2.6
665,883083,4.1
665,993145,7.9
666,1034470,5.3
666,335795,6.6
666,886396,5.4
666,568124,2.6
666,718789,2.6
667,744276,4.1
667,508947,7.9
667,635302,5.3
667,941959,5.3
667,579974,1.5
668,414906,6.3
669,1015724,8.6
669,800939,6.6
669,585083,5.4
669,924482,2.6
669,1015602,4.1
670,1029446,7.9
670,962232,5.3
670,961427,6.6
670,801071,5.4
670,864959,2.6
671,511817,4.1
671,752623,7.9
671,960700,5.3
671,338953,5.3
671,541134,6.6
672,921360,5.4
672,768744,2.6
672,773867,4.1
672,629542,7.9
672,580489,5.3
673,1007401,5.3
673,931925,1.5
673,834734,6.3
673,961484,8.6
674,299536,6.6
674,975120,5.4
674,701952,2.6
674,830788,4.1
675,43641,7.9
675,639933,2.6
675,438695,4.1
675,782054,7.9
675,459151,5.3
676,919355,6.6
676,955644,5.4
676,848123,2.6
676,904039,4.1
676,526896,7.9
677,960875,5.3
677,818397,5.3
677,831410,6.6
677,836225,5.4
678,724495,2.6
678,1025169,4.1
678,897338,7.9
678,597922,5.3
678,626735,5.3
679,474350,1.5
679,999205,6.3
679,968857,8.6
679,3933,6.6
679,335787,5.4
680,1006851,2.6
680,829560,4.1
680,843241,7.9
680,1008779,5.3
680,932339,6.6
681,1012801,5.4
681,843633,2.6
681,877957,2.6
681,337404,4.1
682,1010818,7.9
682,9479,5.3
682,951368,5.3
682,755566,1.5
683,774825,6.3
683,671,8.6
683,672,6.6
683,508943,5.4
683,798544,2.6
684,576925,4.1
684,484907,7.9
684,762504,5.3
684,791373,6.6
684,111332,5.4
685,1014226,2.6
686,674,4.1
687,838197,7.9
688,524434,5.3
688,820232,6.6
688,566525,5.4
688,324786,2.6
689,927341,4.1
689,894205,7.9
689,829280,5.3
689,303857,5.3
689,808,6.6
690,667276,5.4
690,803114,2.6
690,767,4.1
690,1010821,7.9
690,14836,5.3
691,802699,5.3
691,406759,1.5
691,759175,6.3
691,997120,8.6
692,347201,6.6
692,560057,5.4
692,673,2.6
692,610253,4.1
692,460465,7.9
693,760104,5.3
693,781099,6.6
693,423108,5.4
693,602223,2.6
693,675,2.6
694,436969,4.1
694,20982,7.9
694,635891,5.3
694,1022206,5.3
694,726684,1.5
695,830784,6.3
695,725201,8.6
695,860623,6.6
695,299534,5.4
695,287003,2.6
696,873125,4.1
697,585245,1.5
698,826769,6.3
699,804413,8.6
700,829557,6.6
701,460458,5.4
702,11932,2.6
703,772450,4.1
704,714888,7.9
705,10439,5.3
706,474350,6.6
707,752623,5.4
708,999205,2.6
709,724495,2.6
710,773867,4.1
711,484907,7.9
712,597922,5.3
713,768744,5.3
714,975120,1.5
715,725201,6.3
716,157336,8.6
717,945675,6.6
718,675,5.4
719,761898,2.6
720,962232,4.1
721,1023086,7.9
722,830784,5.3
723,1033107,7.9
724,303857,5.3
725,12445,5.3
726,628900,6.6
727,588228,5.4
728,632727,2.6
729,20982,4.1
730,829557,7.9
731,11932,5.3
732,1026822,5.3
733,1010821,1.5
734,4247,6.3
735,968857,8.6
736,829560,6.6
737,1006851,5.4
738,526896,2.6
739,932339,4.1
740,335787,7.9
741,782054,5.3
742,459151,6.6
743,10439,5.4
744,1025169,2.6
745,1008779,2.6
746,2082,4.1
747,438695,7.9
748,961484,5.3
749,755566,5.3
750,667276,1.5
751,838197,6.3
752,1022206,8.6
753,424139,6.6
754,337404,5.4
755,877957,2.6
756,646385,4.1
757,762504,7.9
758,1010818,5.3
759,643274,6.6
760,924482,5.4
761,1005776,2.6
762,913290,4.1
763,985939,7.9
764,575322,5.3
765,76600,5.3
766,1015724,6.6
767,579974,5.4
768,961427,2.6
769,864959,4.1
770,635302,7.9
771,9479,5.3
772,366672,5.3
773,1034470,1.5
774,505642,6.3
775,453395,8.6
776,675353,6.6
777,718789,5.4
778,610253,2.6
779,744276,4.1
780,639933,7.9
781,1023086,2.6
782,1022206,4.1
783,1005776,7.9
784,1012801,5.3
785,782054,6.6
786,1005776,5.4
787,718930,2.6
788,913290,4.1
789,810693,7.9
790,43641,5.3
791,810693,5.3
792,864959,6.6
793,864959,5.4
794,610253,2.6
795,11932,4.1
796,438148,7.9
797,913290,5.3
798,810693,5.3
799,585083,1.5
800,999205,6.3
801,820232,8.6
802,962232,6.6
803,1024530,5.4
804,610253,2.6
805,759507,4.1
806,810693,7.9
807,11932,5.3
808,619730,6.6
809,673,5.4
810,883083,2.6
811,848123,2.6
812,1024530,4.1
813,460465,7.9
814,883083,5.3
815,962232,5.3
816,759507,1.5
817,732459,6.3
818,886396,8.6
819,629176,6.6
820,886396,5.4
821,759507,2.6
822,820067,4.1
823,1024530,7.9
824,361743,5.3
825,760741,6.6
826,1005776,5.4
827,913290,2.6
828,985939,4.1
829,575322,7.9
830,76600,5.3
831,760741,6.6
832,1005776,5.4
833,19995,2.6
834,49046,4.1
835,848526,7.9
836,414906,5.3
837,1034541,5.3
838,1015724,6.6
839,579974,5.4
840,961427,2.6
841,864959,4.1
842,635302,7.9
843,9479,5.3
844,366672,5.3
845,1034470,1.5
846,1005776,6.3
847,718930,8.6
848,913290,6.6
849,810693,5.4
850,43641,2.6
851,810693,4.1
852,864959,7.9
853,864959,5.3
854,610253,6.6
855,667276,5.4
856,838197,2.6
857,1022206,2.6
858,424139,4.1
859,337404,7.9
860,877957,5.3
861,646385,5.3
862,762504,1.5
863,1010818,6.3
864,643274,8.6
865,759507,6.6
866,779782,5.4
867,848058,2.6
868,916719,4.1
869,879538,1.5
870,791155,6.3
871,616037,8.6
872,848791,6.6
873,852046,5.4
874,884363,2.6
875,916605,4.1
876,766507,7.9
877,507086,5.3
878,759507,6.6
879,1034470,5.4
880,1005776,2.6
881,864959,2.6
882,864959,4.1
883,610253,7.9
884,848791,5.3
885,852046,5.3
886,884363,1.5
887,420634,6.3
888,453395,8.6
889,675353,6.6
890,507086,5.4
891,830784,2.6
892,1033107,4.1
893,303857,7.9
894,12445,5.3
895,628900,6.6
896,945675,5.4
897,675,2.6
898,761898,2.6
899,962232,4.1
900,1023086,7.9
901,663712,5.3
902,436270,5.3
903,732459,1.5
904,420634,6.3
905,675054,8.6
906,985939,6.6
907,717728,5.4
908,642885,2.6
909,86328,4.1
910,760161,7.9
911,575322,5.3
912,354912,6.6
913,928123,5.4
914,718930,2.6
915,532639,4.1
916,960704,7.9
917,779782,5.3
918,848058,5.3
919,916719,6.6
920,616037,5.4
921,616820,2.6
922,879538,4.1
923,791155,7.9
924,848791,5.3
925,900667,5.3
926,49046,1.5
927,539681,6.3
928,766507,8.6
929,507086,6.6
930,1034541,5.4
931,76600,2.6
932,610150,4.1
933,438148,7.9
934,884363,2.6
935,361743,4.1
936,852046,7.9
937,19995,5.3
938,916605,6.6
939,882598,5.4
940,759507,2.6
941,848526,4.1
942,634649,7.9
943,675353,5.3
944,760741,5.3
945,619730,6.6
946,453395,5.4
947,913290,2.6
948,820067,4.1
949,1024530,7.9
950,756999,5.3
951,1032950,5.3
952,969160,1.5
953,585511,6.3
954,629176,8.6
955,810693,6.6
956,1033107,5.4
957,366672,2.6
958,851644,4.1
959,429473,7.9
960,1005776,5.3
961,505642,6.6
962,883083,5.4
963,993145,2.6
964,1034470,2.6
965,335795,4.1
966,886396,7.9
967,568124,5.3
968,718789,5.3
969,744276,1.5
970,508947,6.3
971,635302,8.6
972,941959,6.6
973,579974,5.4
974,414906,2.6
975,1015724,4.1
976,800939,7.9
977,585083,5.3
978,924482,6.6
979,1015602,5.4
980,1029446,2.6
981,962232,4.1
982,961427,7.9
983,801071,5.3
984,864959,6.6
985,511817,5.4
986,752623,2.6
987,960700,4.1
988,338953,7.9
989,541134,5.3
990,921360,5.3
991,768744,6.6
992,773867,5.4
993,629542,2.6
994,580489,4.1
995,1007401,7.9
996,931925,5.3
997,834734,5.3
998,961484,1.5
999,299536,6.3
1000,975120,8.6
